chr	cell	z	score	p	p.adj	monosomy
E5.5	13	E5.1.26	5.02464883256871	1.31943246131688	2.59258725519105e-05	0.00275678444801982	FALSE
E5.6	14	E5.1.26	7.96691959431314	1.36137380927385	1.12162210564018e-08	3.57797451699219e-06	FALSE
E5.8	16	E5.1.26	-3.07529932491584	0.704047407224888	0.00465869437254698	0.0874190296966169	TRUE
E5.11	19	E5.1.26	-4.31663953253327	0.437464340372424	0.000178848926978975	0.0103732377647805	TRUE
E5.17	4	E5.1.26	4.04681063253874	1.50029134715705	0.000370594991413668	0.0168885431801372	FALSE
E5.27	13	E5.1.31	11.275615991652	1.7466871701574	6.37775586355321e-12	4.06900824094695e-09	FALSE
E5.29	15	E5.1.31	3.96502567289557	1.3823448788444	0.000461483060372137	0.0196284128344949	FALSE
E5.30	16	E5.1.31	-3.3848640442124	0.673555464075544	0.00212378399979221	0.0521143919949013	TRUE
E5.31	17	E5.1.31	-3.24134560379989	0.786694682704427	0.00306618452620303	0.0652075242572512	TRUE
E5.33	19	E5.1.31	-5.16863842704645	0.334587510748603	1.74905117567296e-05	0.0022317893001587	TRUE
E5.36	21	E5.1.31	-3.53215160306511	0.524335648109461	0.00144986897463777	0.0385423502424539	TRUE
E5.39	4	E5.1.31	5.22067290169877	1.64765315518421	1.51729299483254e-05	0.0022317893001587	FALSE
E5.40	5	E5.1.31	4.6454160660259	1.27108817758094	7.30906489705077e-05	0.00582897925539799	FALSE
E5.43	8	E5.1.31	5.42103569253091	1.45691865217284	8.78356463227194e-06	0.0018679714117965	FALSE
E5.49	13	E5.14.1782	3.86946099015795	1.24047516835652	0.000595657078813903	0.0223546597813688	FALSE
E5.74	16	E5.14.1783	-3.67760501388211	0.644720650389616	0.000990306032742159	0.0300864404233094	TRUE
E5.75	17	E5.14.1783	4.44000259952693	1.23880435917146	0.000127929091380277	0.00816187603006165	FALSE
E5.77	19	E5.14.1783	3.25164238315004	1.35131628806735	0.00298695403804996	0.0652075242572512	FALSE
E5.79	20	E5.14.1783	3.0756487695938	1.22350195038595	0.00465463231773126	0.0874190296966169	FALSE
E5.96	16	E5.14.1793	-3.89691474280742	0.623118770815986	0.000553616001362792	0.0220754380543413	TRUE
E5.181	13	E5.15.1820	3.33664695361012	1.20405723489792	0.00240398017893503	0.0568051612652056	FALSE
E5.467	13	E5.3.49	3.7925481853309	1.23521816456876	0.000730803362403788	0.0259029191785343	FALSE
E5.511	13	E5.3.52	4.15587395018545	1.26005154473644	0.000276291101400304	0.0135595171302611	FALSE
E5.575	11	E5.3.61	3.1639461015795	1.3250172790907	0.00372976717461513	0.0767610147549823	FALSE
E5.582	18	E5.3.61	-3.13514378672793	0.596273560204268	0.00401020322468232	0.0799534267921038	TRUE
E5.599	13	E5.5.93	4.55774676633654	1.28751962266516	9.28366271765968e-05	0.00658108534874097	FALSE
E5.623	15	E5.5.94	3.26209314097177	1.31833044977763	0.00290855238059663	0.0652075242572512	FALSE
